-0.16709741950035095	0.08317729830741882	0.20011362433433533	0.019930437207221985	0.05040368437767029	-1.9126169681549072	0.011372536420822144	0.2098364681005478	-0.033841684460639954	-0.02075350284576416	0.01611936092376709	0.08817669749259949	0.011787176132202148	-0.12298727035522461	0.07745428383350372	0.0016484856605529785	0.12070876359939575	0.21315264701843262	0.011834278702735901	-0.474530428647995	-0.12474426627159119	-0.09485246241092682	-0.04208362102508545	-0.26686590909957886	-0.05820213258266449	0.06432871520519257	-0.12076785415410995	0.0701102763414383	-0.09420579671859741	-0.09134131669998169	-0.07485681772232056	-0.08640080690383911	-0.268418550491333	0.11380624771118164	0.02554578334093094	0.04250440001487732	0.06913495063781738	0.1134682297706604	-0.07266741245985031	-0.0016372203826904297	-0.13802923262119293	0.046822406351566315	-0.04777289927005768	0.007000132463872433	0.4233413338661194	0.1329323649406433	0.018396705389022827	-0.07305756211280823	0.20558716356754303	-0.041574761271476746	-0.07513467967510223	0.13460621237754822	-0.17965176701545715	0.18869911134243011	-0.25700706243515015	-0.0024425387382507324	0.08369854092597961	0.12701931595802307	-0.021878361701965332	0.19252660870552063	-0.05320421978831291	0.06400166451931	-0.18504756689071655	-0.10610048472881317	-0.03481239080429077	-0.08209240436553955	-0.12829557061195374	0.16175831854343414	0.021551549434661865	-0.20315861701965332	0.021951161324977875	-0.15745481848716736	0.0953671783208847	0.03586733341217041	-0.019003480672836304	-0.03659304231405258	-0.046133995056152344	-0.07080477476119995	0.16932380199432373	0.14587703347206116	-0.07246235013008118	0.10542303323745728	0.03626495599746704	0.16367964446544647	-0.08095316588878632	0.07970813661813736	-0.0019872281700372696	-0.1293300986289978	-0.03282853588461876	0.09447729587554932	-0.09792519360780716	-0.03517451882362366	-0.07741259038448334	0.3813195526599884	0.1451701521873474	0.00048038363456726074	-0.19521889090538025	0.25973179936408997	-0.128718763589859	-0.07630141079425812	0.062303151935338974	-0.15316659212112427	-0.12938986718654633	0.04361746832728386	0.11196255683898926	0.017179906368255615	0.272339791059494	-0.17424006760120392	-0.2819238603115082	0.12506794929504395	0.0061938464641571045	-0.3755006790161133	0.20861849188804626	-0.020518004894256592	0.060498904436826706	-0.08591438829898834	-0.20485098659992218	-0.052351176738739014	-0.16089481115341187	-0.1595226675271988	0.15206646919250488	0.21316201984882355	-0.11167912185192108	-0.005121603608131409	0.11481037735939026	-0.011094450950622559	-0.15390770137310028	0.06045769155025482	0.14905962347984314	-0.12310346961021423	0.0024428367614746094	0.409635066986084	-0.11251242458820343	-0.2298993170261383	-0.08229738473892212	-0.2041788101196289	-0.11390969157218933	-0.053452879190444946	0.1397014856338501	-0.3376511335372925	0.025111474096775055	-0.14664340019226074	-0.12271562218666077	0.16598565876483917	0.046210817992687225	-0.21935196220874786	-0.10644665360450745	-0.12405483424663544	0.024433165788650513	0.02622351050376892	-0.09434418380260468	0.004665926098823547	-0.1302691102027893	0.06210446357727051	0.0703880563378334	0.25590795278549194	-0.1455710232257843	0.04206112027168274	0.10699643194675446	0.19308754801750183	0.06249305605888367	-0.045718252658843994	0.14419084787368774	-0.009949028491973877	0.12275707721710205	0.03393082320690155	0.33416062593460083	0.1293674111366272	0.17057056725025177	0.01900160312652588	0.12628774344921112	0.0008531808853149414	0.15674744546413422	0.06777137517929077	-0.028306812047958374	-0.2115790843963623	0.0010676532983779907	0.08209532499313354	-0.036956146359443665	0.20302939414978027	0.13933922350406647	0.12893235683441162	-0.034249067306518555	0.0713539719581604	-0.009103793650865555	-0.05781639367341995	-0.23361417651176453	-0.09755921363830566	0.31642428040504456	0.1338433474302292	-0.3392942249774933	0.18505889177322388	-0.22041001915931702	0.008047729730606079	0.2999598979949951	-0.006704092025756836	-0.13838011026382446	0.039851292967796326	0.0949857234954834	-0.12401001155376434	-0.1547870934009552	-0.15860728919506073	0.20732682943344116	-0.06973501294851303	-0.053500235080718994	0.0056687891483306885	0.20708155632019043	-0.21172881126403809	0.04907035827636719	0.13616961240768433	-0.23809880018234253	-0.08419379591941833	0.04746308922767639	-0.07675465941429138	-0.030868172645568848	-0.04946059733629227	-0.21569646894931793	-0.03048461675643921	-0.039426811039447784	0.035898417234420776	-0.0558040626347065	-0.10256960988044739	-0.19562575221061707	-2.4006361961364746	0.16970454156398773	-0.0027171075344085693	-0.10879802703857422	0.16266000270843506	0.06319352984428406	-0.024171892553567886	-0.2195567786693573	-0.10694253444671631	-0.12758831679821014	0.12072709202766418	0.35533103346824646	-0.16701191663742065	-0.014478914439678192	-0.10459244251251221	-0.06124173104763031	0.0638858899474144	0.30353015661239624	0.016268253326416016	-0.16765522956848145	-0.09859830141067505	-0.8254401683807373	-0.07217541337013245	-0.11088495701551437	0.06585559248924255	-0.002891620621085167	0.04203733801841736	0.1882549524307251	0.15723221004009247	-0.3101987838745117	-0.143326535820961	0.1242213323712349	0.040765583515167236	0.1490161120891571	-0.27848881483078003	0.06360220909118652	0.05944281816482544	0.5255486369132996	0.047407686710357666	0.024162203073501587	0.056705065071582794	0.05878474935889244	-0.2139076292514801	-0.0498051792383194	-0.20254570245742798	-0.08696073293685913	-0.12915459275245667	0.04778766632080078	-0.11509060859680176	0.021785609424114227	-0.3929583728313446	-2.344909191131592	0.16036580502986908	-0.18225717544555664	0.10655972361564636	0.01052790880203247	-0.014620766043663025	-0.03138160705566406	-0.23060093820095062	0.06755691766738892	-0.16454008221626282	-0.034939467906951904	-0.13868191838264465	-0.14837849140167236	-0.17509198188781738	-0.23767155408859253	-0.11923019587993622	-0.24888622760772705	-0.16382944583892822	-0.07933169603347778	-0.0629742443561554	0.03964890539646149	-0.3809305429458618	0.15428921580314636	-0.14251434803009033	0.13615813851356506	0.026375144720077515	0.060005731880664825	-0.04997579753398895	0.0988660454750061	0.04134822264313698	1.688781499862671	-0.19094952940940857	0.0339173898100853	-0.27605894207954407	0.10547256469726562	0.1013002023100853	0.3052056133747101	-0.061402976512908936	-0.11527228355407715	-0.13915130496025085	0.19718608260154724	-0.1660585105419159	0.22565805912017822	0.09005817770957947	0.07663732767105103	-0.04339464008808136	0.006166011095046997	0.09021025896072388	-0.05697739124298096	0.055605679750442505	-0.0805061012506485	-0.10352829098701477	-0.0726776123046875	-0.00817197561264038	0.2629208564758301	0.02962537109851837	-0.0727623701095581	-1.8488483428955078	-0.15545658767223358	-0.11374467611312866	0.043945927172899246	0.06690505146980286	0.024800866842269897	-0.2059052735567093	-0.14915281534194946	0.04342007637023926	0.04297395050525665	0.09608730673789978	-0.0745587944984436	0.17722254991531372	-0.07314260303974152	-0.08343520760536194	0.04030066728591919	-0.07660607248544693	0.10076074302196503	-0.18489089608192444	0.007613390684127808	-1.294151782989502	-0.06932324171066284	0.13837426900863647	-0.012316644191741943	0.06319387257099152	0.0015328526496887207	-0.09795323014259338	0.16242605447769165	-0.03235839307308197	0.09206970036029816	-0.011968255043029785	-0.209293395280838	-0.11503835022449493	0.16692617535591125	0.15836825966835022	0.20011019706726074	0.03806796669960022	0.021870791912078857	0.09110259264707565	0.1107703149318695	0.25272491574287415	-0.01815664768218994	-0.02536088228225708	-0.05822281911969185	-0.16471917927265167	0.008197799324989319	-0.05778229236602783	-0.016924649477005005	-0.39212891459465027	-0.019580692052841187	0.08106725662946701	0.04027746617794037	-0.10760867595672607	-0.13050338625907898	0.16755548119544983	0.15732049942016602	0.05762571096420288	0.1428806185722351	0.04303881525993347	-0.19479680061340332	-0.2340141385793686	-0.03956231474876404	0.28887152671813965	0.13938522338867188	0.21990889310836792	-0.02644413709640503	-0.10007327795028687	-0.09446349740028381	-0.013004779815673828	0.09221705794334412	0.2966751158237457	0.26374855637550354	-0.04814434051513672	0.10222617536783218	-0.05906227231025696	0.15205320715904236	0.03457380086183548	-0.1126021146774292	0.0013579726219177246	-0.007849574089050293	-0.21352270245552063	-0.002265527844429016	0.11705511808395386	-0.01926809549331665	0.11518067121505737	0.0600021556019783	0.06860893964767456	-0.032607704401016235	-0.041338108479976654	0.120598703622818	-0.05063009262084961	0.04602673649787903	-0.10500295460224152	-0.036004990339279175	-0.1834087073802948	0.11839640140533447	0.05055898427963257	0.05801495909690857	0.11950039863586426	-0.019506260752677917	-0.07476040720939636	0.09526985883712769	-0.10134033858776093	-0.2154628336429596	-0.18209128081798553	0.0017072558403015137	-0.2942347824573517	-0.020969778299331665	0.024109594523906708	-0.12023712694644928	-0.049990564584732056	-0.013836115598678589	0.00029952824115753174	-0.05982685834169388	-0.06800069659948349	-0.0018772780895233154	-0.12263669073581696	0.2858434319496155	-0.04508599638938904	0.20487725734710693	0.1675674319267273	-0.1462188959121704	0.10878702998161316	-0.022478342056274414	-0.05928164720535278	0.06909327208995819	1.9566075801849365	-0.0910618007183075	0.0024567842483520508	-0.10980802774429321	0.15132266283035278	-0.008775472640991211	0.022204123437404633	-0.42884230613708496	0.07162696123123169	-0.19091756641864777	0.04524204134941101	-0.18279339373111725	-0.17849890887737274	0.1252385377883911	-0.02443801984190941	0.11464656889438629	-0.0645122230052948	-0.09336841106414795	0.061347514390945435	0.08366599678993225	-0.0536331832408905	-0.04191562533378601	-0.08100783824920654	0.1333983838558197	-0.2151651680469513	-0.1018219143152237	-0.10323737561702728	-0.019315240904688835	0.2789299190044403	0.13679556548595428	0.12104111909866333	0.12468791007995605	0.7676002979278564	-0.30123773217201233	-0.05666569992899895	-0.07066275924444199	-0.1883077323436737	0.23933324217796326	0.012865632772445679	0.0897480845451355	-0.17922790348529816	0.1457194685935974	-0.2703040838241577	-0.2897513210773468	0.06657379865646362	-0.05458638817071915	-0.09243965148925781	0.10825362056493759	-0.21890106797218323	-0.005747884511947632	0.04518333077430725	0.12311774492263794	-0.16683176159858704	-0.14298254251480103	-0.16164205968379974	0.05749458074569702	0.12873917818069458	-0.012059241533279419	-0.1156797856092453	-0.03314846754074097	-0.13410219550132751	0.0748288482427597	-0.19768038392066956	0.2610809803009033	0.11486023664474487	0.12523464858531952	0.23361800611019135	-0.06715599447488785	-0.1625523567199707	0.08313250541687012	0.07073226571083069	-0.10225469619035721	0.8917478322982788	-0.0070727914571762085	0.3238702416419983	-0.061294183135032654	-0.07381334900856018	-0.18219640851020813	0.16508451104164124	0.32781386375427246	0.0034716129302978516	-0.17914509773254395	0.09129631519317627	0.03223448991775513	-0.0591982901096344	-0.29574158787727356	-0.3526812791824341	-0.055069535970687866	-0.11653515696525574	-0.003133118152618408	-0.08608043193817139	-0.031767699867486954	0.14861080050468445	-0.011045129969716072	-0.05827444791793823	-0.16183117032051086	-0.0074270665645599365	-0.04666769504547119	-0.06486564874649048	0.1616920530796051	0.02781069278717041	1.0991928577423096	0.10894998908042908	-0.13008710741996765	-0.05996006727218628	-0.05699928104877472	-0.003975331783294678	-0.013615638017654419	-0.1829860657453537	0.07711201906204224	0.20770373940467834	0.16124731302261353	-0.13583169877529144	-0.15081250667572021	0.12686008214950562	-0.11772903800010681	-0.14387699961662292	-0.06600658595561981	-0.02545437216758728	0.09552329778671265	0.14974552392959595	0.07665584981441498	-0.2223028838634491	0.014357268810272217	-0.05647220462560654	-0.10584187507629395	0.05071157589554787	8.949346542358398	0.14786341786384583	-0.0763285830616951	0.15549319982528687	0.1302584409713745	-0.049243390560150146	-0.0624128095805645	0.08615484833717346	-0.19046804308891296	-0.1901167929172516	0.28114575147628784	0.29635441303253174	-0.005072951316833496	-0.23198069632053375	0.061482787132263184	-0.3403852581977844	0.08111521601676941	0.29707860946655273	-0.0835915058851242	-0.15758033096790314	0.23432937264442444	0.07884514331817627	-2.3909859657287598	-0.16852539777755737	-0.2053530216217041	-0.04631940275430679	-0.08206959068775177	0.021606504917144775	0.26806992292404175	-0.12846004962921143	-0.052272260189056396	0.023740537464618683	0.0248468816280365	-0.14757022261619568	-0.006452932953834534	-0.08741846680641174	-0.06624798476696014	-0.15943536162376404	0.029155263677239418	0.2620367407798767	-0.11182072758674622	0.07206785678863525	0.14438411593437195	-0.06486652791500092	-0.08363166451454163	0.14141583442687988	-0.31948161125183105	0.022409141063690186	-0.06493416428565979	0.1538340002298355	0.05738598108291626	0.05474056303501129	-0.06729555130004883	-0.21566659212112427	0.10468663275241852	0.10601285099983215	-0.27065160870552063	0.06937582790851593	0.15286311507225037	-0.11713969707489014	0.24661898612976074	0.07447750866413116	-0.1457042396068573	-0.1644543558359146	0.04881685972213745	0.1619844287633896	0.08839026093482971	0.07777120918035507	0.1630970686674118	0.08117905259132385	-0.03257838636636734	0.005579996854066849	-0.06195715069770813	-0.08062990754842758	-0.04751227796077728	-0.024382755160331726	0.14920145273208618	-0.2005835771560669	0.07863368839025497	0.04629378020763397	0.17783024907112122	-0.024032535031437874	0.00931316614151001	-0.1718454360961914	0.02116311527788639	-0.044842302799224854	-0.204595685005188	-0.5571404695510864	0.01202017068862915	0.011552020907402039	-0.15013378858566284	-0.01074373722076416	0.24547092616558075	-0.06508304923772812	-0.1795109510421753	0.010363396257162094	-0.10794848203659058	-0.4299095571041107	-0.0817943811416626	-0.0664295107126236	0.12809039652347565	0.37938204407691956	0.1311715692281723	0.4985778331756592	0.02331426739692688	-0.047408103942871094	-0.3561815023422241	0.5696834921836853	-0.1832646280527115	-0.06684254109859467	-0.10072267055511475	-0.25864124298095703	0.17182981967926025	0.1831808090209961	-0.4119749665260315	-0.04184757173061371	0.2683669328689575	0.024136291816830635	0.1308523565530777	0.027925893664360046	0.1191563606262207	0.008799202740192413	0.017242103815078735	-0.19479432702064514	0.05032035708427429	-0.15098518133163452	0.07399511337280273	-0.3850972354412079	0.2319914996623993	-0.14730337262153625	0.012499392032623291	0.10213853418827057	0.039800986647605896	0.14045527577400208	-0.25198712944984436	0.05281230807304382	0.19013509154319763	-0.015552297234535217	-0.25425395369529724	-0.20762644708156586	-0.024040892720222473	0.11179041862487793	-0.04897189140319824	0.0157637819647789	-0.22208243608474731	-0.007146093994379044	-0.06923621892929077	0.031804487109184265	-0.004173159599304199	0.057382434606552124	-0.05457833409309387	0.09275536984205246	-0.25666356086730957	-0.17546305060386658	-0.2892942428588867	-0.09406457841396332	0.03845548629760742	-0.021472275257110596	0.08193087577819824	0.09177197515964508	0.3217272460460663	-0.06567376852035522	-0.0802077203989029	0.13505375385284424	-0.0962294340133667	-0.15352316200733185	-0.06796827912330627	-0.36091935634613037	0.20289850234985352	-0.07281835377216339	-0.036972999572753906	0.14283964037895203	-0.2155989408493042	-0.05718183517456055	0.01255527138710022	0.087844118475914	0.13671761751174927	0.13640527427196503	0.043585553765296936	-0.02927258610725403	-0.05707599222660065	-0.049103185534477234	-0.0986442118883133	0.16346484422683716	
